ftp link	Species	Assembly Status	Assembly Name
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/644/905/GCA_001644905.2_Zm-W22-REFERENCE-NRGENE-2.0	Zea mays	Chromosome	Zm-W22-REFERENCE-NRGENE-2.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/981/405/GCA_001981405.1_ASM198140v1	Spirodela polyrhiza	Chromosome	ASM198140v1
Oryza sativa	Chromosome	ASM195236v1	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/889/745/GCA_001889745.1_Rice_IR8_v1.7	Oryza sativa	Chromosome	Rice_IR8_v1.7
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/884/845/GCA_001884845.1_Onjamo_v1.0	Ensete ventricosum	Scaffold	Onjamo_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/067/645/GCA_900067645.1_Triticum_aestivum_CS42_TGAC_v1	Triticum aestivum	Scaffold	Triticum_aestivum_CS42_TGAC_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/633/215/GCA_001633215.2_ASM163321v2	Dichanthelium oligosanthes	Scaffold	ASM163321v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/735/685/GCA_001735685.1_ASM173568v1	Lolium perenne	Scaffold	ASM173568v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/003/195/GCA_000003195.2_Sorghum_bicolor_v2	Sorghum bicolor	Chromosome	Sorghum_bicolor_v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/672/495/GCA_001672495.1_ASM167249v1	Elaeis guineensis	Scaffold	ASM167249v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/661/175/GCA_001661175.1_ACMD2v1.0	Ananas comosus	Scaffold	ACMD2v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/618/795/GCA_001618795.1_ZSv2.0	Oryza sativa	Chromosome	ZSv2.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/652/605/GCA_001652605.1_ASM165260v1	Setaria italica	Chromosome	ASM165260v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/618/785/GCA_001618785.1_Mhv2.0	Oryza sativa	Chromosome	Mhv2.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/649/415/GCA_001649415.1_ASM164941v1	Musa itinerans	Scaffold	ASM164941v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/648/745/GCA_001648745.1_IL50-13	Oryza sativa	Scaffold	IL50-13
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/648/735/GCA_001648735.1_ASM164873v1	Oryza sativa	Scaffold	ASM164873v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/647/135/GCA_001647135.1_ASM164713v1	Pontederia paniculata	Scaffold	ASM164713v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/644/905/GCA_001644905.1_Zm-W22-REFERENCE-NRGENE-1.0	Zea mays	Chromosome	Zm-W22-REFERENCE-NRGENE-1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/633/215/GCA_001633215.1_ASM163321v1	Dichanthelium oligosanthes	Scaffold	ASM163321v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/623/365/GCA_001623365.1_MH63RS1	Oryza sativa	Chromosome	MH63RS1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/623/345/GCA_001623345.1_ZS97RS1	Oryza sativa	Chromosome	ZS97RS1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/725/085/GCA_000725085.2_ASM72508v2	Oryza sativa	Chromosome	ASM72508v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/611/255/GCA_001611255.1_ASM161125v1	Oryza sativa	Scaffold	ASM161125v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/611/235/GCA_001611235.1_ASM161123v1	Oryza sativa	Scaffold	ASM161123v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/611/195/GCA_001611195.1_ASM161119v1	Oryza sativa	Scaffold	ASM161119v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/985/GCA_001605985.1_ASM160598v1	Dendrobium catenatum	Scaffold	ASM160598v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/602/315/GCA_001602315.1_ASM160231v1	Zoysia pacifica	Scaffold	ASM160231v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/602/295/GCA_001602295.1_ASM160229v1	Zoysia matrella	Scaffold	ASM160229v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/602/275/GCA_001602275.1_ASM160227v1	Zoysia japonica	Scaffold	ASM160227v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/413/155/GCA_000413155.1_DPV01	Phoenix dactylifera	Scaffold	DPV01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/540/865/GCA_001540865.1_ASM154086v1	Ananas comosus	Chromosome	ASM154086v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/514/335/GCA_001514335.2_ASM151433v2	Oryza longistaminata	Chromosome	ASM151433v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/313/855/GCA_000313855.2_ASM31385v2	Musa acuminata	Chromosome	ASM31385v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/514/335/GCA_001514335.1_ASM151433v1	Oryza longistaminata	Scaffold	ASM151433v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/818/735/GCA_000818735.2_Ensete_Bedadeti_v2.0	Ensete ventricosum	Scaffold	Ensete_Bedadeti_v2.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/331/365/GCA_000331365.2_Ensete_JungleSeeds_v2.0	Ensete ventricosum	Scaffold	Ensete_JungleSeeds_v2.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/433/935/GCA_001433935.1_IRGSP-1.0	Oryza sativa	Chromosome	IRGSP-1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/263/155/GCA_000263155.2_Setaria_italica_v2.0	Setaria italica	Chromosome	Setaria_italica_v2.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/505/GCA_000005505.2_Brachypodium_distachyon_v2.0	Brachypodium distachyon	Chromosome	Brachypodium_distachyon_v2.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/335/GCA_000347335.1_ASM34733v1	Aegilops tauschii	Scaffold	ASM34733v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/455/GCA_000347455.1_ASM34745v1	Triticum urartu	Scaffold	ASM34745v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/338/895/GCA_000338895.1_OmeriChr3sV1	Oryza meridionalis	Scaffold	OmeriChr3sV1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/765/GCA_000325765.2_LperrChr3sV1	Leersia perrieri	Scaffold	LperrChr3sV1
Oryza glumipatula	Scaffold	OglumChr3sV1	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/645/GCA_000325645.2_OgranChr3sV1	Oryza meyeriana	Scaffold	OgranChr3sV1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/331/365/GCA_000331365.1_v1.1	Ensete ventricosum	Scaffold	v1.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/326/125/GCA_000326125.1_ASM32612v1	Hordeum vulgare	Scaffold	ASM32612v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/326/085/GCA_000326085.1_ASM32608v1	Hordeum vulgare	Scaffold	ASM32608v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/321/445/GCA_000321445.1_Osat_hitom_01	Oryza sativa	Chromosome	Osat_hitom_01
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/305/255/GCA_001305255.1_ASM130525v1	Oryza sativa	Chromosome	ASM130525v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/263/595/GCA_001263595.1_ASM126359v1	Phalaenopsis equestris	Scaffold	ASM126359v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/313/855/GCA_000313855.1_ASM31385v1	Musa acuminata	Chromosome	ASM31385v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/005/GCA_000005005.4_B73_RefGen_v2	Zea mays	Chromosome	B73 RefGen_v2
Zea mays	Chromosome	B73 RefGen_v2.gaps	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/185/155/GCA_001185155.1_Zosma_marina.v.2.1	Zostera marina	Scaffold	Zosma_marina.v.2.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/263/155/GCA_000263155.1_Setaria_V1	Setaria italica	Scaffold	Setaria V1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/077/415/GCA_001077415.1_ASM107741v1	Hordeum vulgare	Scaffold	ASM107741v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/077/335/GCA_001077335.1_ASM107733v1	Triticum aestivum	Scaffold	ASM107733v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/231/095/GCA_000231095.2_Oryza_brachyantha.v1.4b	Oryza brachyantha	Chromosome	Oryza_brachyantha.v1.4b
Oryza brachyantha	Chromosome	Oryza_brachyantha.v1.4	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/970/635/GCA_000970635.1_ASM97063v1	Eragrostis tef	Scaffold	ASM97063v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/003/195/GCA_000003195.1_Sorbi1	Sorghum bicolor	Chromosome	Sorbi1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/425/GCA_000005425.2_Build_4.0	Oryza sativa	Chromosome	Build 4.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/505/GCA_000005505.1_v1.0	Brachypodium distachyon	Chromosome	v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/164/945/GCA_000164945.1_OrySat_Aug2009	Oryza sativa	Chromosome	OrySat_Aug2009
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/655/GCA_000004655.2_ASM465v1	Oryza sativa	Chromosome	ASM465v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/223/545/GCA_000223545.1_ZeaMays_PT_EDMX2233_1.0	Zea mays	Scaffold	ZeaMays_PT_EDMX2233_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/335/GCA_000210335.1_ASM21033v1	Triticum aestivum	Chromosome	ASM21033v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/818/735/GCA_000818735.1_Bedadeti	Ensete ventricosum	Scaffold	Bedadeti
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/181/215/GCA_000181215.2_PDK_30	Phoenix dactylifera	Scaffold	PDK_30
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/818/885/GCA_000818885.1_ASM81888v1	Triticum aestivum	Scaffold	ASM81888v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/817/635/GCA_000817635.1_A123v1.0	Oryza sativa	Chromosome	A123v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/817/615/GCA_000817615.1_HEG4v1.0	Oryza sativa	Chromosome	HEG4v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/147/395/GCA_000147395.2_Oryza_glaberrima_V1	Oryza glaberrima	Scaffold	Oryza_glaberrima_V1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/817/225/GCA_000817225.1_OR_W1943	Oryza rufipogon	Scaffold	OR_W1943
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/789/195/GCA_000789195.1_O_longistaminata_v1.0	Oryza longistaminata	Scaffold	O_longistaminata_v1.0
Phoenix dactylifera	Scaffold	Phoenix_dactylifera_K2.0; PhoDac_K2.0	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/717/455/GCA_000717455.1_O._officinalis_chromosome_3_short_arm	Oryza officinalis	Chromosome	O. officinalis chromosome 3 short arm
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/710/535/GCA_000710535.1_O._nivara_chromosome_3_short_arm	Oryza nivara	Chromosome	O. nivara chromosome 3 short arm
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/710/545/GCA_000710545.1_O._brachyantha_chromosome_3_short_arm	Oryza brachyantha	Chromosome	O. brachyantha chromosome 3 short arm
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/710/525/GCA_000710525.1_O._punctata_chromosome_3_short_arm	Oryza punctata	Chromosome	O. punctata chromosome 3 short arm
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/700/045/GCA_000700045.1_O._rufipogon_chromosome_3_short_arm	Oryza rufipogon	Chromosome	O. rufipogon chromosome 3 short arm
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/155/GCA_000182155.3_O.barthii_v1.3	Oryza barthii	Chromosome	O.barthii_v1.3
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/285/GCA_000149285.1_OrySat_Sep2003	Oryza sativa	Chromosome	OrySat_Sep2003
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/147/395/GCA_000147395.1_Oryza_glaberrima_V1	Oryza glaberrima	Scaffold	Oryza_glaberrima_V1
Zea mays	Chromosome	B73 RefGen_v1	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/005/GCA_000005005.2_B73_RefGen_v1	Zea mays	Chromosome	B73 RefGen_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/632/695/GCA_000632695.1_ASM63269v1	Oryza minuta	Chromosome	ASM63269v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/155/GCA_000182155.2_O.barthii_v1	Oryza barthii	Chromosome	O.barthii_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/765/GCA_000325765.3_Lperr_V1.4	Leersia perrieri	Chromosome	Lperr_V1.4
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/582/825/GCA_000582825.1_Hordeum_pubiflorum_assembly1	Hordeum pubiflorum	Scaffold	Hordeum_pubiflorum_assembly1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/338/895/GCA_000338895.2_Oryza_meridionalis_v1.3	Oryza meridionalis	Chromosome	Oryza_meridionalis_v1.3
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/576/495/GCA_000576495.1_Oryza_glumaepatula_v1.5	Oryza glumipatula	Chromosome	Oryza_glumaepatula_v1.5
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/573/905/GCA_000573905.1_Oryza_punctata_v1.2	Oryza punctata	Chromosome	Oryza_punctata_v1.2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/576/065/GCA_000576065.1_Oryza_nivara_v1.0	Oryza nivara	Chromosome	Oryza_nivara_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/005/GCA_000005005.5_B73_RefGen_v3	Zea mays	Chromosome	B73 RefGen_v3
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/442/705/GCA_000442705.1_EG5	Elaeis guineensis	Chromosome	EG5
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/441/515/GCA_000441515.1_EO8	Elaeis oleifera	Scaffold	EO8
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/225/GCA_000418225.1_Zizania_latifolia_v01	Zizania latifolia	Scaffold	Zizania_latifolia_v01
Oryza sativa	Chromosome	IRGSP_3.0	
Oryza sativa	Chromosome	ASM465v1	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/473/435/GCA_948473435.1_Sh_ref_v1.0	Salvia hispanica	Scaffold	Sh_ref_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/951/799/425/GCA_951799425.1_drIleAqui2.1	Ilex aquifolium	Chromosome	drIleAqui2.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/951/799/435/GCA_951799435.1_drIleAqui2.1_alternate_haplotype	Ilex aquifolium	Scaffold	drIleAqui2.1 alternate haplotype
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/159/155/GCA_030159155.1_ARU_r1.0	Actinidia rufa	Scaffold	ARU_r1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/159/135/GCA_030159135.1_APO_r1.1	Actinidia polygama	Scaffold	APO_r1.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/159/115/GCA_030159115.1_AAR_r2.2	Actinidia arguta	Scaffold	AAR_r2.2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/395/GCA_028566395.2_ASM2856639v2	Verbascum thapsus	Scaffold	ASM2856639v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/596/185/GCA_910596185.1_chrysanthemum_makinoi_genome_sequence	Chrysanthemum makinoi	Chromosome	chrysanthemum makinoi genome sequence
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/127/425/GCA_030127425.1_ASM3012742v1	Daucus carota	Complete Genome	ASM3012742v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/912/172/775/GCA_912172775.2_Fraxinus_pennsylvanica_genome_version_1.5	Fraxinus pennsylvanica	Chromosome	Fraxinus pennsylvanica genome version 1.5
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/775/105/GCA_949775105.1_Ocorymbosa-M15.v1	Oldenlandia corymbosa	Chromosome	Ocorymbosa-M15.v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/928/212/115/GCA_928212115.1_Lvir_assembly_v4	Lactuca virosa	Scaffold	Lvir_assembly_v4
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/592/205/GCA_949592205.1_Humb_v1	Helichrysum umbraculigerum	Scaffold	Humb_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/959/145/GCA_029959145.1_daNemMenz1.0.hap2	Nemophila menziesii	Scaffold	daNemMenz1.0.hap2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/959/085/GCA_029959085.1_daNemMenz1.0.hap1	Nemophila menziesii	Scaffold	daNemMenz1.0.hap1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/379/335/GCA_029379335.1_ASM2937933v1	Thymus mandschuricus	Chromosome	ASM2937933v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/874/665/GCA_029874665.1_ASM2987466v1	Artemisia argyi	Scaffold	ASM2987466v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/130/495/GCA_949130495.1_daSamNigr1.1	Sambucus nigra	Chromosome	daSamNigr1.1
Sambucus nigra	Scaffold	daSamNigr1.1 alternate haplotype	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/641/045/GCA_029641045.1_Shi_PSC_v1	Salvia hispanica	Chromosome	Shi_PSC_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/490/685/GCA_029490685.1_ASM2949068v1	Nepeta tenuifolia	Chromosome	ASM2949068v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/379/255/GCA_004379255.2_SspV2	Salvia splendens	Chromosome	SspV2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/984/105/GCA_028984105.1_UGA_lav_v1	Lavandula angustifolia	Chromosome	UGA_lav_v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/751/855/GCA_028751855.1_ASM2875185v1	Ambrosia trifida	Chromosome	ASM2875185v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/751/815/GCA_028751815.1_IMPLAD_Smil_shh	Salvia miltiorrhiza	Chromosome	IMPLAD_Smil_shh
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/777/405/GCA_028777405.1_ASM2877740v1	Diospyros kaki	Chromosome	ASM2877740v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/749/325/GCA_028749325.1_ASM2874932v1	Caryopteris x clandonensis	Scaffold	ASM2874932v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/749/305/GCA_028749305.1_ASM2874930v1	Caryopteris x clandonensis	Scaffold	ASM2874930v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/671/895/GCA_028671895.1_ASM2867189v1	Oenanthe sinensis	Chromosome	ASM2867189v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/659/135/GCA_028659135.1_PL_genome_S119	Plantago lanceolata	Scaffold	PL_genome_S119
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/654/395/GCA_028654395.1_ASM2865439v1	Scutellaria barbata	Chromosome	ASM2865439v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/651/295/GCA_028651295.1_ASM2865129v1	Catharanthus roseus	Scaffold	ASM2865129v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/571/225/GCA_028571225.1_ASM2857122v1	Parsonsia alboflavescens	Scaffold	ASM2857122v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/936/405/GCA_009936405.2_ASM993640v2	Stevia rebaudiana	Scaffold	ASM993640v2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/635/GCA_028566635.1_ASM2856663v1	Lobelia cardinalis	Scaffold	ASM2856663v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/395/GCA_028566395.1_ASM2856639v1	Verbascum thapsus	Scaffold	ASM2856639v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/315/GCA_028566315.1_ASM2856631v1	Rudbeckia hirta	Scaffold	ASM2856631v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/335/GCA_028566335.1_ASM2856633v1	Monarda citriodora	Scaffold	ASM2856633v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/175/GCA_028566175.1_ASM2856617v1	Vinca major	Scaffold	ASM2856617v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/235/GCA_028566235.1_ASM2856623v1	Salvia elegans	Scaffold	ASM2856623v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/075/GCA_028566075.1_ASM2856607v1	Solidago caesia	Scaffold	ASM2856607v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/565/015/GCA_028565015.1_ASM2856501v1	Pinguicula moranensis	Scaffold	ASM2856501v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/551/355/GCA_028551355.1_DKaki_1.0	Diospyros kaki	Chromosome	DKaki_1.0
Camellia sinensis	Chromosome	IND_Tea_TV1	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/023/535/GCA_028023535.1_JAAS_R.molle_1.0	Rhododendron molle	Chromosome	JAAS_R.molle_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/274/465/GCA_028274465.1_UofA_Burton_1	Plantago ovata	Chromosome	UofA_Burton_1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/329/865/GCA_948329865.1_daLinVulg1.1	Linaria vulgaris	Chromosome	daLinVulg1.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/329/855/GCA_948329855.1_daLinVulg1.1_alternate_haplotype	Linaria vulgaris	Scaffold	daLinVulg1.1 alternate haplotype
Camellia sinensis	Scaffold	CAM_ASSAM_TV1	
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/330/725/GCA_948330725.1_daSheArve1.1	Sherardia arvensis	Chromosome	daSheArve1.1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/475/655/GCA_027475655.1_ASM2747565v1	Sesamum schinzianum	Chromosome	ASM2747565v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/475/695/GCA_027475695.1_ASM2747569v1	Sesamum indicum	Chromosome	ASM2747569v1
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/405/835/GCA_027405835.1_Asclepias_syriaca_v1.0_chromosomes	Asclepias syriaca	Chromosome	Asclepias_syriaca_v1.0_chromosomes
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/179/155/GCA_947179155.2_drHedHeli1.2	Hedera helix	Chromosome	drHedHeli1.2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/898/455/GCA_026898455.1_MSU_Plectranthus_barbatus_1.0	Plectranthus barbatus	Scaffold	MSU_Plectranthus_barbatus_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/898/435/GCA_026898435.1_MSU_Prunella_vulgaris_1.0	Prunella vulgaris	Scaffold	MSU_Prunella_vulgaris_1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/898/415/GCA_026898415.1_MSU_Leonotis_leonurus_v1.0	Leonotis leonurus	Scaffold	MSU_Leonotis_leonurus_v1.0
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/179/205/GCA_947179205.2_drHedHeli1.2_alternate_haplotype	Hedera helix	Scaffold	drHedHeli1.2 alternate haplotype
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/179/395/GCA_947179395.2_daPulDyse1.2	Pulicaria dysenterica	Chromosome	daPulDyse1.2
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/179/335/GCA_947179335.2_daPulDyse1.2_alternate_haplotype	Pulicaria dysenterica	Scaffold	daPulDyse1.2 alternate haplotype
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/651/805/GCA_026651805.1_HanRHA438r1.0-20201123	Helianthus annuus	Chromosome	HanRHA438r1.0-20201123
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/651/735/GCA_026651735.1_HanPSC8r1.0-20181105	Helianthus annuus	Chromosome	HanPSC8r1.0-20181105
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/652/165/GCA_026652165.1_HanPI659440r1.0-20210824	Helianthus annuus	Chromosome	HanPI659440r1.0-20210824
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/651/665/GCA_026651665.1_HanOQP8r0.9-20211025	Helianthus annuus	Chromosome	HanOQP8r0.9-20211025
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/651/695/GCA_026651695.1_HanIRr1.0-20201123	Helianthus annuus	Chromosome	HanIRr1.0-20201123
ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/538/245/GCA_026538245.1_HanHA89r1.0-20210811	Helianthus annuus	Chromosome	HanHA89r1.0-20210811
